id,week,product,loan_amount,loan_duration,unpaid_debt,credit_score,accept,due,overdue,returned_amount
16148,108,0,1500,75,0,66.38,1,0,,
16149,108,0,1500,15,350,58.83,1,1,0,1531.12
16150,108,0,300,80,0,57.7,1,0,,
16151,108,0,1500,20,0,50.6,1,1,0,1541.64
16152,108,0,300,78,2000,63.53,1,0,,
16153,108,0,400,68,0,44.93,0,,,
16154,108,0,1400,85,0,65.5,1,0,,
16155,108,0,1300,37,3000,31.39,0,,,
16156,108,0,1000,86,0,40.54,0,,,
16157,108,0,900,90,0,69.61,1,0,,
16158,108,0,400,88,0,63.09,1,0,,
16159,108,0,500,25,0,58.86,1,1,0,517.41
16160,108,0,1500,90,3000,38.04,0,,,
16161,108,0,1400,34,0,63.7,1,1,0,1466.70
16162,108,0,1000,27,2000,56.24,1,1,1,0.00
16163,108,0,300,24,0,73.61,1,1,0,310.02
16164,108,0,1500,84,5000,62.45,1,0,,
16165,108,0,1500,29,0,40.56,0,,,
16166,108,0,1500,67,850,40.63,0,,,
16167,108,0,1000,81,0,61.2,1,0,,
16168,108,0,1500,22,100,40.8,0,,,
16169,108,0,1500,89,0,47.03,0,,,
16170,108,0,1400,31,1500,44.86,0,,,
16171,108,0,1500,31,0,61.36,1,1,0,1565.03
16172,108,0,1400,85,0,47.67,0,,,
16173,108,0,1000,32,0,48.81,0,,,
16174,108,0,1000,38,0,67.76,1,1,0,1053.40
16175,108,0,300,25,0,42.85,0,,,
16176,108,0,1500,85,0,45.48,0,,,
16177,108,0,1500,86,5000,59.59,1,0,,
16178,108,0,700,44,5000,34.62,0,,,
16179,108,0,300,68,0,57.41,1,0,,
16180,108,0,1500,80,1050,27.09,0,,,
16181,108,0,400,19,850,27.83,0,,,
16182,108,0,1400,68,0,85.11,1,0,,
16183,108,0,1400,87,0,46.32,0,,,
16184,108,0,1000,30,0,47.36,0,,,
16185,108,0,800,75,0,68.29,1,0,,
16186,108,0,1500,12,0,56.69,1,1,0,1524.84
16187,108,0,900,77,0,45.32,0,,,
16188,108,0,1500,84,0,43.36,0,,,
16189,108,0,1500,18,1100,77.25,1,1,0,1537.42
16190,108,0,1400,84,3000,35.51,0,,,
16191,108,0,400,80,5000,28.39,0,,,
16192,108,0,300,25,0,61.99,1,1,0,310.44
16193,108,0,1500,90,5000,32.8,0,,,
16194,108,0,1100,29,3000,59.06,1,1,1,0.00
16195,108,0,400,24,0,47.72,0,,,
16196,108,0,900,78,0,53.97,1,0,,
16197,108,0,1300,79,0,54.46,1,0,,
16198,108,0,1500,78,0,45.69,0,,,
16199,108,0,1500,88,150,23.97,0,,,
16200,108,0,200,35,5000,49.9,0,,,
16201,108,0,400,39,0,42.73,0,,,
16202,108,0,1500,84,5000,50.61,1,0,,
16203,108,0,1400,77,0,54.01,1,0,,
16204,108,0,1500,88,1500,64.04,1,0,,
16205,108,0,1300,76,5000,34.8,0,,,
16206,108,0,1500,90,2000,45.29,0,,,
16207,108,0,1500,82,0,52.06,1,0,,
16208,108,0,900,87,0,51.9,1,0,,
16209,108,0,1400,80,0,69,1,0,,
16210,108,0,400,33,0,68.33,1,1,0,418.48
16211,108,0,1500,87,0,60.06,1,0,,
16212,108,0,1400,77,0,37.3,0,,,
16213,108,0,700,16,0,47.38,0,,,
16214,108,0,1500,27,0,60.27,1,1,0,1556.48
16215,108,0,1500,83,0,70.09,1,0,,
16216,108,0,800,73,0,38.79,0,,,
16217,108,0,1500,85,0,34.2,0,,,
16218,108,0,1500,87,0,42.07,0,,,
16219,108,0,200,27,0,39.1,0,,,
16220,108,0,900,85,0,60.49,1,0,,
16221,108,0,1100,22,3000,31.88,0,,,
16222,108,0,400,79,0,37.24,0,,,
16223,108,0,1500,38,5000,40.31,0,,,
16224,108,0,1400,36,2000,34.62,0,,,
16225,108,0,300,83,0,47.52,0,,,
16226,108,0,1500,23,5000,19.43,0,,,
16227,108,0,1500,90,5000,44.45,0,,,
16228,108,0,1500,81,0,43.26,0,,,
16229,108,0,1000,87,0,32.52,0,,,
16230,108,0,800,73,0,62.55,1,0,,
16231,108,0,900,25,0,48.69,0,,,
16232,108,0,1500,25,0,59.88,1,1,0,1552.22
16233,108,0,900,29,0,44.07,0,,,
16234,108,0,800,69,0,70.04,1,0,,
16235,108,0,1500,26,0,41.26,0,,,
16236,108,0,1500,81,5000,48.18,0,,,
16237,108,0,1400,27,0,37.64,0,,,
16238,108,0,400,31,0,76.51,1,1,0,417.34
16239,108,0,1500,74,5000,36.74,0,,,
16240,108,0,1500,82,0,66.73,1,0,,
16241,108,0,1400,65,0,53.65,1,0,,
16242,108,0,300,83,0,53.02,1,0,,
16243,108,0,900,84,5000,44.95,0,,,
16244,108,0,400,80,0,62.98,1,0,,
16245,108,0,900,39,0,55.22,1,1,0,949.36
16246,108,0,400,81,0,74.33,1,0,,
16247,108,0,300,18,0,73.46,1,1,0,307.48
16248,108,0,1500,88,5000,18.25,0,,,
16249,108,0,900,38,0,41.44,0,,,
16250,108,0,1500,80,2000,34.6,0,,,
16251,108,0,200,21,3000,46.94,0,,,
16252,108,0,500,26,0,50.94,1,1,0,518.12
16253,108,0,1400,41,0,62.41,1,1,0,1480.82
16254,108,0,700,26,0,55.72,1,1,0,725.36
16255,108,0,300,25,0,44.79,0,,,
16256,108,0,1000,33,900,44.79,0,,,
16257,108,0,1400,83,0,52.38,1,0,,
16258,108,0,900,76,0,65.66,1,0,,
16259,108,0,700,30,0,68.03,1,1,0,729.35
16260,108,0,800,29,0,54.95,1,1,0,832.40
16261,108,0,1500,76,0,72.12,1,0,,
16262,108,0,400,32,3000,33.91,0,,,
16263,108,0,1000,27,5000,21.24,0,,,
16264,108,0,1500,90,5000,25.49,0,,,
16265,108,0,1500,28,0,56.21,1,1,0,1558.61
16266,108,0,1400,90,500,54.92,1,0,,
16267,108,0,1400,82,0,45.69,0,,,
16268,108,0,300,84,0,50.13,1,0,,
16269,108,0,1400,88,0,38.77,0,,,
16270,108,0,1500,29,2000,53.24,1,1,1,0.00
16271,108,0,1300,90,0,46.78,0,,,
16272,108,0,800,79,0,74.07,1,0,,
16273,108,0,900,31,5000,49.24,0,,,
16274,108,0,700,74,0,56.64,1,0,,
16275,108,0,800,34,0,28.99,0,,,
16276,108,0,400,35,3000,56.79,1,1,1,0.00
16277,108,0,1300,83,0,54.75,1,0,,
16278,108,0,900,29,0,44.85,0,,,
16279,108,0,900,29,0,62.59,1,1,0,936.45
16280,108,0,400,90,0,48.78,0,,,
16281,108,0,1300,90,3000,29.89,0,,,
16282,108,0,1400,74,0,47.45,0,,,
16283,108,0,1300,78,0,57.35,1,0,,
16284,108,0,1400,90,0,50.95,1,0,,
16285,108,0,1400,87,0,56,1,0,,
16286,108,0,1500,78,5000,38.57,0,,,
16287,108,0,800,90,0,53.79,1,0,,
16288,108,0,200,14,0,53.59,1,1,0,203.87
16289,108,0,300,17,5000,36.01,0,,,
16290,108,0,800,66,0,50.11,1,0,,
16291,108,0,1500,34,0,44.54,0,,,
16292,108,0,1100,35,0,52.75,1,1,0,1153.99
16293,108,0,400,86,0,54.22,1,0,,
16294,108,0,1400,87,900,53.86,1,0,,
16295,108,0,300,11,0,54.71,1,1,0,304.55
16296,108,0,400,32,0,45.48,0,,,
16297,108,0,1500,86,1500,57.93,1,0,,
16298,108,0,300,35,0,60.52,1,1,0,314.72
16299,108,0,1500,31,300,31.22,0,,,
16300,108,0,700,84,0,50.55,1,0,,
16301,108,0,1000,81,0,52.33,1,0,,
16302,108,0,1400,80,5000,48.42,0,,,
16303,108,0,1500,86,0,56.39,1,0,,
16304,108,0,900,88,5000,21.77,0,,,
16305,108,0,1400,88,0,38.4,0,,,
16306,108,0,1500,80,1500,54.54,1,0,,
16307,108,0,1500,76,3000,25,0,,,
16308,108,0,900,45,2000,82.87,1,1,0,957.18
16309,108,0,1500,82,0,41.6,0,,,
16310,108,0,500,77,5000,15.71,0,,,
16311,108,0,1500,33,5000,46.94,0,,,
16312,108,0,1300,72,0,72.94,1,0,,
16313,108,0,800,82,1500,37.35,0,,,
16314,108,0,1400,85,1500,41.06,0,,,
16315,108,0,900,86,0,65.9,1,0,,
16316,108,0,400,76,0,57.99,1,0,,
16317,108,0,900,88,5000,82.87,1,0,,
16318,108,0,1000,36,0,58.46,1,1,0,1050.52
16319,108,0,300,37,0,37.61,0,,,
16320,108,0,1500,87,2000,54.47,1,0,,
16321,108,0,800,86,5000,9.3,0,,,
16322,108,0,300,23,0,55.22,1,1,0,309.60
16323,108,0,500,18,5000,34.04,0,,,
16324,108,0,1500,86,0,45.66,0,,,
16325,108,0,1500,27,1000,41.81,0,,,
16326,108,0,1500,32,3000,33.24,0,,,
16327,108,0,1400,26,0,50.92,1,1,0,1450.73
16328,108,0,300,34,1500,43.04,0,,,
16329,108,0,800,82,2000,42.05,0,,,
16330,108,0,1400,74,0,58.18,1,0,,
16331,108,0,1500,86,1500,41.41,0,,,
16332,108,0,300,20,0,48.54,0,,,
16333,108,0,1400,88,5000,25.06,0,,,
16334,108,0,300,87,2000,36.07,0,,,
16335,108,0,1500,85,300,30.31,0,,,
16336,108,0,900,81,0,37.1,0,,,
16337,108,0,1500,21,0,59.59,1,1,0,1543.75
16338,108,0,900,87,3000,43.78,0,,,
16339,108,0,400,81,0,48.26,0,,,
16340,108,0,1000,77,0,66.24,1,0,,
16341,108,0,1400,84,5000,50.26,1,0,,
16342,108,0,200,77,0,61.79,1,0,,
16343,108,0,1500,90,3000,26.24,0,,,
16344,108,0,300,17,0,64.88,1,1,0,307.06
16345,108,0,200,29,0,41.83,0,,,
16346,108,0,1500,87,0,38.98,0,,,
16347,108,0,1300,87,0,47.89,0,,,
16348,108,0,300,74,0,34.09,0,,,
16349,108,0,1000,90,0,37.5,0,,,
16350,108,0,900,78,5000,47.74,0,,,
16351,108,0,1500,75,0,42.3,0,,,
16352,108,0,800,35,0,58.9,1,1,0,839.26
16353,108,0,300,29,0,73.54,1,1,0,312.15
16354,108,0,400,33,5000,13.28,0,,,
16355,108,0,1000,31,0,51.11,1,1,0,1043.35
16356,108,0,1500,90,0,46.64,0,,,
16357,108,0,1500,88,0,55.94,1,0,,
16358,108,0,1400,74,750,50.98,1,0,,
16359,108,0,300,72,0,50.9,1,0,,
16360,108,0,100,31,5000,37.18,0,,,
16361,108,0,1500,31,0,57.78,1,1,0,1565.03
16362,108,0,700,30,0,27.01,0,,,
16363,108,0,1400,30,650,49.25,0,,,
16364,108,0,1100,87,3000,27.68,0,,,
16365,108,0,1400,15,0,51.25,1,1,0,1429.04
16366,108,0,900,40,0,57.02,1,1,0,950.66
16367,108,0,1500,29,0,67.5,1,1,0,1560.75
16368,108,0,400,20,0,54.94,1,1,0,411.10
16369,108,0,1500,68,0,42.35,0,,,
16370,108,0,1000,13,0,57.2,1,1,0,1017.96
16371,108,0,1000,23,0,63.54,1,1,0,1031.99
16372,108,1,2000,89,0,47.16,0,,,
16373,108,1,1000,35,0,60.53,1,1,0,1049.08
16374,108,1,1300,89,0,42.9,0,,,
16375,108,1,2600,81,0,47.36,0,,,
16376,108,1,200,90,400,52.88,1,0,,
16377,108,1,1400,38,0,49.63,0,,,
16378,108,1,500,28,0,58.13,1,1,0,519.54
16379,108,1,100,23,0,67.18,1,1,0,103.20
16380,108,1,1000,84,0,47.1,0,,,
16381,108,1,1500,76,0,48.21,0,,,
16382,108,1,1900,33,0,75.47,1,1,0,1987.80
16383,108,1,1600,79,0,57.4,1,0,,
16384,108,1,1600,90,0,77.93,1,0,,
16385,108,1,3500,84,5000,52.92,1,0,,
16386,108,1,800,10,0,52.95,1,1,0,811.03
16387,108,1,300,86,300,62.61,1,0,,
16388,108,1,1000,90,2000,59.23,1,0,,
16389,108,1,1400,34,0,61.51,1,1,0,1466.70
16390,108,1,700,23,0,76.53,1,1,0,722.39
16391,108,1,2400,20,0,55,1,1,0,2466.62
16392,108,1,1900,90,5000,50.47,1,0,,
16393,108,1,600,15,5000,39.91,0,,,
16394,108,1,3700,35,5000,61.43,1,1,0,3881.59
16395,108,1,200,22,0,68.37,1,1,0,206.11
16396,108,1,300,22,5000,73.23,1,1,1,0.00
16397,108,1,100,27,5000,58.62,1,1,1,0.00
16398,108,1,1000,80,0,60.02,1,0,,
16399,108,1,1500,90,5000,67.5,1,0,,
16400,108,1,1300,32,500,47.77,0,,,
16401,108,1,2600,21,0,70.66,1,1,0,2675.83
16402,108,1,1500,88,0,67.53,1,0,,
16403,108,1,200,23,0,66.58,1,1,0,206.40
16404,108,1,1200,26,0,73.12,1,1,0,1243.48
16405,108,1,700,77,0,67.93,1,0,,
16406,108,1,1600,19,0,67.65,1,1,0,1642.16
16407,108,1,1900,32,5000,63.14,1,1,1,0.00
16408,108,1,100,37,0,51.84,1,1,0,105.20
16409,108,1,3100,87,5000,54.53,1,0,,
16410,108,1,600,22,0,57.69,1,1,0,618.34
16411,108,1,1400,78,5000,79.54,1,0,,
16412,108,1,500,21,5000,49.66,0,,,
16413,108,1,1000,90,0,86.64,1,0,,
16414,108,1,1600,90,0,55.87,1,0,,
16415,108,1,1100,90,0,72.14,1,0,,
16416,108,1,100,18,0,61.48,1,1,0,102.49
16417,108,1,300,83,0,49.35,0,,,
16418,108,1,500,20,0,56.61,1,1,0,513.88
16419,108,1,2200,32,0,66.89,1,1,0,2298.51
16420,108,1,600,33,5000,62.69,1,1,1,0.00
16421,108,1,800,80,0,61.84,1,0,,
16422,108,1,1900,23,5000,68.04,1,1,1,0.00
16423,108,1,1300,80,5000,57.28,1,0,,
16424,108,1,1000,81,5000,58.79,1,0,,
16425,108,1,1500,44,0,42.78,0,,,
16426,109,0,1000,88,0,46.26,0,,,
16427,109,0,1300,19,0,65.26,1,1,0,1334.26
16428,109,0,1400,87,0,52.49,1,0,,
16429,109,0,800,31,1100,48.1,0,,,
16430,109,0,500,81,0,56.51,1,0,,
16431,109,0,1500,78,0,56.38,1,0,,
16432,109,0,1500,21,650,44.93,0,,,
16433,109,0,1400,90,5000,34.75,0,,,
16434,109,0,800,19,0,43.37,0,,,
16435,109,0,1400,74,0,70.66,1,0,,
16436,109,0,900,89,5000,25.44,0,,,
16437,109,0,700,65,3000,70.63,1,0,,
16438,109,0,1000,25,0,42.23,0,,,
16439,109,0,1500,82,2000,32.4,0,,,
16440,109,0,900,88,0,37.49,0,,,
16441,109,0,200,81,5000,39.19,0,,,
16442,109,0,800,23,2000,25.44,0,,,
16443,109,0,700,27,0,40.44,0,,,
16444,109,0,800,34,0,66.24,1,1,0,838.11
16445,109,0,1500,85,350,39.97,0,,,
16446,109,0,800,90,0,41.38,0,,,
16447,109,0,1400,31,0,40.94,0,,,
16448,109,0,100,28,5000,46.27,0,,,
16449,109,0,1000,77,0,48,0,,,
16450,109,0,400,88,0,65.87,1,0,,
16451,109,0,700,25,5000,28.75,0,,,
16452,109,0,1300,80,0,52.58,1,0,,
16453,109,0,1500,24,0,44.29,0,,,
16454,109,0,1500,90,0,48.98,0,,,
16455,109,0,1300,82,0,45.04,0,,,
16456,109,0,1500,87,5000,53.57,1,0,,
16457,109,0,1400,90,5000,28.78,0,,,
16458,109,0,400,27,0,43.2,0,,,
16459,109,0,300,40,0,61.48,1,0,,
16460,109,0,900,85,0,61.19,1,0,,
16461,109,0,300,11,0,56.2,1,1,0,304.55
16462,109,0,1500,82,0,27.64,0,,,
16463,109,0,1400,90,0,48.72,0,,,
16464,109,0,1400,89,5000,21.3,0,,,
16465,109,0,200,80,3000,62.56,1,0,,
16466,109,0,800,75,0,45.61,0,,,
16467,109,0,1400,90,0,58.68,1,0,,
16468,109,0,800,28,0,46.89,0,,,
16469,109,0,1500,88,5000,32.51,0,,,
16470,109,0,200,9,0,59.25,1,1,0,202.48
16471,109,0,1300,18,5000,31.25,0,,,
16472,109,0,1500,90,0,42.12,0,,,
16473,109,0,900,89,0,58.65,1,0,,
16474,109,0,300,31,0,56.97,1,1,0,313.01
16475,109,0,1500,81,5000,35.52,0,,,
16476,109,0,1500,85,3000,38.88,0,,,
16477,109,0,1500,87,1100,51.72,1,0,,
16478,109,0,300,90,5000,10.92,0,,,
16479,109,0,1500,85,0,56.67,1,0,,
16480,109,0,400,17,0,64.59,1,1,0,409.42
16481,109,0,1500,23,0,41.3,0,,,
16482,109,0,1400,82,0,52.35,1,0,,
16483,109,0,800,76,1100,60.46,1,0,,
16484,109,0,1500,77,5000,29.97,0,,,
16485,109,0,900,31,5000,31.25,0,,,
16486,109,0,300,29,3000,67.24,1,1,0,312.15
16487,109,0,400,72,5000,43.51,0,,,
16488,109,0,800,26,0,63.22,1,1,0,828.99
16489,109,0,1500,73,0,74.44,1,0,,
16490,109,0,1500,87,650,39.04,0,,,
16491,109,0,1000,20,0,48.23,0,,,
16492,109,0,300,26,0,42.94,0,,,
16493,109,0,1500,27,50,45.88,0,,,
16494,109,0,1400,71,0,41.63,0,,,
16495,109,0,1500,77,0,46.95,0,,,
16496,109,0,100,65,0,52.98,1,0,,
16497,109,0,400,22,0,68.19,1,1,0,412.23
16498,109,0,1400,86,0,66.19,1,0,,
16499,109,0,900,21,0,51.07,1,1,0,926.25
16500,109,0,500,30,3000,64.27,1,1,1,0.00
16501,109,0,1000,87,0,54.44,1,0,,
16502,109,0,1000,65,5000,53.71,1,0,,
16503,109,0,400,79,5000,46.47,0,,,
16504,109,0,1500,88,0,68.09,1,0,,
16505,109,0,1500,84,650,42.27,0,,,
16506,109,0,1000,34,0,33.53,0,,,
16507,109,0,1100,31,2000,42.44,0,,,
16508,109,0,500,33,450,85.71,1,1,0,523.11
16509,109,0,900,89,0,52.34,1,0,,
16510,109,0,1500,88,0,54.14,1,0,,
16511,109,0,400,21,0,52.34,1,1,0,411.67
16512,109,0,400,18,0,45.12,0,,,
16513,109,0,1500,83,0,34,0,,,
16514,109,0,800,79,0,56.49,1,0,,
16515,109,0,900,76,0,44.92,0,,,
16516,109,0,400,78,0,51.33,1,0,,
16517,109,0,300,28,950,44.1,0,,,
16518,109,0,1000,23,2000,35.14,0,,,
16519,109,0,1500,89,3000,29.1,0,,,
16520,109,0,1300,24,0,48.61,0,,,
16521,109,0,800,39,3000,55.31,1,0,,
16522,109,0,1000,75,0,60.43,1,0,,
16523,109,0,300,35,0,44.41,0,,,
16524,109,0,500,23,0,59.61,1,1,0,515.99
16525,109,0,1400,90,0,24.2,0,,,
16526,109,0,1300,87,0,55.87,1,0,,
16527,109,0,1500,87,1150,43.19,0,,,
16528,109,0,1300,89,0,66.24,1,0,,
16529,109,0,1000,24,0,52.2,1,1,0,1033.40
16530,109,0,500,84,5000,53.09,1,0,,
16531,109,0,1500,88,2000,33.07,0,,,
16532,109,0,1000,76,0,68.64,1,0,,
16533,109,0,1500,86,0,44.6,0,,,
16534,109,0,1000,32,5000,55.52,1,1,0,1044.78
16535,109,0,1400,83,0,48.21,0,,,
16536,109,0,300,79,0,58.82,1,0,,
16537,109,0,700,78,0,42.95,0,,,
16538,109,0,400,65,0,65.35,1,0,,
16539,109,0,1500,27,950,43.44,0,,,
16540,109,0,1500,79,5000,31.96,0,,,
16541,109,0,1000,34,0,44.96,0,,,
16542,109,0,1400,90,0,60.04,1,0,,
16543,109,0,1400,81,0,57.38,1,0,,
16544,109,0,1000,74,0,48.32,0,,,
16545,109,0,900,32,0,47.45,0,,,
16546,109,0,1500,77,0,49.79,0,,,
16547,109,0,300,73,0,62.92,1,0,,
16548,109,0,700,81,5000,31.88,0,,,
16549,109,0,100,25,0,51.8,1,1,0,103.48
16550,109,0,200,20,0,52.92,1,1,0,205.55
16551,109,0,1400,37,0,53.82,1,1,0,1472.74
16552,109,0,900,43,0,64.89,1,0,,
16553,109,0,500,72,0,54.4,1,0,,
16554,109,0,1500,76,0,42.33,0,,,
16555,109,0,1500,23,0,58.86,1,1,0,1547.98
16556,109,0,1500,31,0,56.83,1,1,0,1565.03
16557,109,0,900,78,0,57.01,1,0,,
16558,109,0,1500,75,0,79.11,1,0,,
16559,109,0,400,87,0,37.52,0,,,
16560,109,0,400,27,0,59.41,1,1,0,415.06
16561,109,0,1500,90,0,27.91,0,,,
16562,109,0,1500,79,0,44.77,0,,,
16563,109,0,1500,69,5000,41.01,0,,,
16564,109,0,1400,27,0,60.64,1,1,0,1452.71
16565,109,0,1500,88,3000,46.71,0,,,
16566,109,0,400,15,0,46.84,0,,,
16567,109,0,1500,82,0,68.78,1,0,,
16568,109,0,1500,20,0,66.17,1,1,0,1541.64
16569,109,0,1400,90,0,52.26,1,0,,
16570,109,0,1500,86,0,69.91,1,0,,
16571,109,0,1400,90,700,31.15,0,,,
16572,109,0,1400,31,0,42.78,0,,,
16573,109,0,1100,26,5000,49,0,,,
16574,109,0,800,67,0,64.33,1,0,,
16575,109,0,1500,83,5000,21,0,,,
16576,109,0,300,86,0,59.46,1,0,,
16577,109,0,900,76,0,68.28,1,0,,
16578,109,0,1400,83,5000,39.01,0,,,
16579,109,0,1400,82,0,60.22,1,0,,
16580,109,0,500,22,0,23.09,0,,,
16581,109,0,200,33,0,73.42,1,1,0,209.24
16582,109,0,1500,27,0,36.31,0,,,
16583,109,0,1100,85,0,62.5,1,0,,
16584,109,0,1000,90,0,46.9,0,,,
16585,109,0,300,22,0,51.9,1,1,0,309.17
16586,109,0,800,37,0,61.91,1,1,0,841.56
16587,109,0,900,82,2000,49.9,0,,,
16588,109,0,800,69,1150,60.38,1,0,,
16589,109,0,300,75,0,54.53,1,0,,
16590,109,0,900,78,5000,47.84,0,,,
16591,109,0,300,25,0,67.21,1,1,0,310.44
16592,109,0,1500,77,5000,29.91,0,,,
16593,109,0,1500,90,0,53.23,1,0,,
16594,109,0,700,85,0,62.1,1,0,,
16595,109,0,1400,86,5000,4.03,0,,,
16596,109,0,1500,32,0,50.74,1,1,0,1567.17
16597,109,0,900,86,450,35.81,0,,,
16598,109,0,1500,38,2000,24.36,0,,,
16599,109,0,1000,77,850,66.51,1,0,,
16600,109,0,800,81,0,61.84,1,0,,
16601,109,0,1500,90,0,34.01,0,,,
16602,109,0,1300,22,0,54.41,1,1,0,1339.75
16603,109,0,1000,20,0,50.21,1,1,0,1027.76
16604,109,0,700,85,0,46.46,0,,,
16605,109,0,1500,85,0,54.52,1,0,,
16606,109,0,1300,87,0,41.6,0,,,
16607,109,0,1000,30,0,32.59,0,,,
16608,109,0,1500,25,0,30.15,0,,,
16609,109,0,800,77,3000,51.33,1,0,,
16610,109,0,1500,90,0,64.06,1,0,,
16611,109,0,900,32,5000,52.17,1,1,1,0.00
16612,109,0,300,24,0,41.96,0,,,
16613,109,0,300,24,0,48.82,0,,,
16614,109,0,200,36,450,60.84,1,1,0,210.10
16615,109,0,1500,80,2000,53.43,1,0,,
16616,109,0,300,31,1500,30.27,0,,,
16617,109,0,700,89,5000,43.53,0,,,
16618,109,0,1500,82,0,66.78,1,0,,
16619,109,0,400,36,5000,49.05,0,,,
16620,109,0,900,81,0,46.1,0,,,
16621,109,0,1500,82,0,41.3,0,,,
16622,109,0,900,78,5000,34.52,0,,,
16623,109,0,1400,88,1500,51.7,1,0,,
16624,109,0,900,81,5000,64.32,1,0,,
16625,109,0,1000,84,0,47.28,0,,,
16626,109,0,300,29,0,66.39,1,1,0,312.15
16627,109,0,500,36,2000,43.92,0,,,
16628,109,0,1500,32,0,67.79,1,1,0,1567.17
16629,109,0,1500,88,3000,27.96,0,,,
16630,109,0,1500,78,0,48.84,0,,,
16631,109,0,1400,33,0,49.6,0,,,
16632,109,0,1400,24,5000,29.56,0,,,
16633,109,0,1500,90,5000,37.05,0,,,
16634,109,0,1400,33,0,39.61,0,,,
16635,109,0,900,84,5000,15.83,0,,,
16636,109,0,900,88,0,33.8,0,,,
16637,109,0,1500,90,0,48.83,0,,,
16638,109,0,900,83,0,50.96,1,0,,
16639,109,0,200,12,900,29.77,0,,,
16640,109,0,1500,30,0,60.21,1,1,0,1562.88
16641,109,0,400,79,0,47.55,0,,,
16642,109,0,1400,90,5000,21.18,0,,,
16643,109,0,1500,88,0,56.77,1,0,,
16644,109,0,1500,22,5000,40.81,0,,,
16645,109,0,300,28,0,42.92,0,,,
16646,109,0,400,78,0,50.82,1,0,,
16647,109,0,1000,32,450,50.78,1,1,0,1044.78
16648,109,0,200,23,3000,25.02,0,,,
16649,109,0,200,78,5000,47.66,0,,,
16650,109,0,900,24,0,65.73,1,1,0,930.06
16651,109,0,400,75,0,57.9,1,0,,
16652,109,0,1500,65,0,48.81,0,,,
16653,109,0,1400,38,0,71.94,1,1,0,1474.75
16654,109,0,300,34,0,44.46,0,,,
16655,109,0,1400,16,0,36.96,0,,,
16656,109,0,1400,40,0,48.54,0,,,
16657,109,0,1300,27,5000,45.49,0,,,
16658,109,0,700,87,0,37.7,0,,,
16659,109,0,900,85,0,49.51,0,,,
16660,109,0,800,78,5000,39.64,0,,,
16661,109,0,200,22,0,49.65,0,,,
16662,109,0,1500,71,0,42.53,0,,,
16663,109,0,300,79,1500,60.61,1,0,,
16664,109,0,1500,20,0,48.17,0,,,
16665,109,0,1500,89,0,61.06,1,0,,
16666,109,0,400,21,0,53.83,1,1,0,411.67
16667,109,0,500,37,5000,43.18,0,,,
16668,109,0,1400,81,0,57.69,1,0,,
16669,109,0,300,11,3000,38.38,0,,,
16670,109,0,800,84,5000,48,0,,,
16671,109,0,300,36,5000,51.36,1,1,0,315.15
16672,109,0,200,21,3000,25.5,0,,,
16673,109,0,1000,35,5000,18.69,0,,,
16674,109,0,1400,87,0,63.21,1,0,,
16675,109,0,1500,31,0,49.14,0,,,
16676,109,1,1200,90,500,63.02,1,0,,
16677,109,1,1400,28,3000,47.2,0,,,
16678,109,1,100,25,0,54.13,1,1,0,103.48
16679,109,1,1200,43,5000,60.76,1,0,,
16680,109,1,500,89,0,48.84,0,,,
16681,109,1,2800,25,5000,64.52,1,1,0,2897.48
16682,109,1,1700,75,1500,35.59,0,,,
16683,109,1,1100,84,0,71.52,1,0,,
16684,109,1,300,33,0,57.33,1,1,0,313.86
16685,109,1,1400,29,950,47.35,0,,,
16686,109,1,400,27,0,63.85,1,1,0,415.06
16687,109,1,2100,23,0,75.37,1,1,0,2167.17
16688,109,1,200,18,0,43.37,0,,,
16689,109,1,100,90,0,69.99,1,0,,
16690,109,1,100,86,0,57.4,1,0,,
16691,109,1,1200,77,0,46.22,0,,,
16692,109,1,1800,84,0,70.27,1,0,,
16693,109,1,2000,90,0,71.97,1,0,,
16694,109,1,800,33,0,53.06,1,1,0,836.97
16695,109,1,1300,90,0,67.25,1,0,,
16696,109,1,2000,90,450,51.93,1,0,,
16697,109,1,1100,15,0,60.59,1,1,0,1122.82
16698,109,1,2000,90,0,64.91,1,0,,
16699,109,1,400,29,0,74.91,1,1,0,416.20
16700,109,1,2200,27,5000,81.9,1,1,1,0.00
16701,109,1,300,13,0,59.45,1,1,0,305.39
16702,109,1,1400,77,0,74.96,1,0,,
16703,109,1,1600,90,0,69.31,1,0,,
16704,109,1,2400,26,0,75.97,1,1,0,2486.96
16705,109,1,300,27,0,68.66,1,1,0,311.30
16706,109,1,1300,90,0,68.86,1,0,,
16707,109,1,4100,19,0,53.5,1,1,1,0.00
16708,109,1,1800,83,0,63.65,1,0,,
16709,109,1,1800,14,0,57.91,1,1,0,1834.83
16710,109,1,1000,79,0,77.96,1,0,,
16711,109,1,900,25,0,76.74,1,1,0,931.33
16712,109,1,1300,72,0,52.63,1,0,,
16713,109,1,300,25,0,50.72,1,1,0,310.44
16714,109,1,500,26,0,44.47,0,,,
16715,109,1,2100,90,1100,67.32,1,0,,
16716,109,1,1400,19,550,71.99,1,1,0,1436.89
16717,109,1,1600,84,0,68.03,1,0,,
16718,109,1,1700,24,0,72.27,1,1,0,1756.78
16719,109,1,100,13,5000,50.69,1,1,1,0.00
